0.066666,1.1038,0.38182
0.13333,1.0472,0.40909
0.2,1.0755,0.43636
0.26666,1.0472,0.43636
0.33333,1.1038,0.46364
0.4,0.99057,0.49091
0.46666,1.0755,0.49091
0.53333,1.0755,0.49091
0.59999,0.99057,0.51818
0.66666,1.0755,0.54545
0.73333,0.99057,0.54545
0.79999,1.0755,0.54545
0.86666,1.0755,0.54545
0.93332,1.0755,0.54545
0.99999,1.0755,0.54545
1.0667,1.0755,0.54545
1.1333,1.0755,0.54545
1.2,1.0755,0.54545
1.2667,0.99057,0.54545
1.3333,0.99057,0.54545
1.4,0.99057,0.54545
1.4667,0.96226,0.57273
1.5333,0.93396,0.57273
1.6,0.96226,0.6
1.6666,0.96226,0.58636
1.7333,0.96226,0.6
1.8,0.99057,0.6
1.8666,0.99057,0.6
1.9333,0.99057,0.6
2,0.96226,0.57273
2.0666,0.94811,0.55909
2.1333,0.96226,0.57273
2.2,0.90566,0.57273
2.2666,0.84906,0.57273
2.3333,0.79245,0.57273
2.4,0.8066,0.55909
2.4666,0.79245,0.54545
2.5333,0.79245,0.54545
2.6,0.79245,0.54545
2.6666,0.79245,0.54545
2.7333,0.79245,0.54545
2.8,0.79245,0.54545
2.8666,0.76415,0.53182
2.9333,0.76415,0.51818
3,0.76415,0.53182
3.0666,0.76415,0.54545
3.1333,0.76415,0.51818
3.2,0.76415,0.51818
3.2666,0.76415,0.51818
3.3333,0.79245,0.54545
3.4,0.76415,0.54545
3.4666,0.76415,0.51818
3.5333,0.79245,0.54545
3.6,0.76415,0.51818
3.6666,0.76415,0.51818
3.7333,0.79245,0.54545
3.8,0.79245,0.54545
3.8666,0.79245,0.54545
3.9333,0.79245,0.54545
4,0.79245,0.54545
4.0666,0.76415,0.51818
4.1333,0.79245,0.54545
4.2,0.76415,0.53182
4.2666,0.73585,0.51818
4.3333,0.70755,0.51818
4.4,0.67925,0.51818
4.4666,0.56604,0.46364
4.5333,0.53774,0.43636
4.6,0.48113,0.40909
4.6666,0.42453,0.38182
4.7333,0.45283,0.38182
4.8,0.39623,0.35455
4.8666,0.48113,0.32727
4.9333,0.53774,0.32727
5,0.56604,0.3
5.0666,0.59434,0.27273
5.1333,0.53774,0.27273
5.1999,0.53774,0.3
5.2666,0.53774,0.3
5.3333,0.53774,0.3
5.3999,0.53774,0.3
5.4666,0.53774,0.3
5.5333,0.50943,0.27273
5.5999,0.50943,0.27273
5.6666,0.50943,0.27273
5.7333,0.53774,0.3
5.7999,0.50943,0.3
5.8666,0.48113,0.27273
5.9333,0.48113,0.27273
5.9999,0.48113,0.27273
6.0666,0.48113,0.27273
6.1333,0.48113,0.27273
6.1999,0.56604,0.3
6.2666,0.53774,0.3
6.3333,0.53774,0.32727
6.3999,0.53774,0.32727
6.4666,0.62264,0.32727
6.5333,0.53774,0.32727
6.5999,0.56604,0.32727
6.6666,0.50943,0.32727
6.7333,0.45283,0.32727
6.7999,0.36792,0.32727
6.8666,0.22642,0.35455
6.9333,0.22642,0.35455
6.9999,0.33962,0.32727
7.0666,0.28302,0.35455
7.1333,0.33962,0.3
7.1999,0.33962,0.3
7.2666,0.19811,0.35455
7.3333,0.36792,0.32727
7.3999,0.33962,0.34091
7.4666,0.36792,0.32727
7.5333,0.19811,0.35455
7.5999,0.33962,0.32727
7.6666,0.33962,0.32727
7.7333,0.31132,0.35455
7.7999,0.33962,0.32727
7.8666,0.19811,0.35455
7.9333,0.19811,0.35455
7.9999,0.31132,0.35455
8.0666,0.19811,0.35455
8.1333,0.33962,0.3
8.1999,0.26887,0.34091
8.2666,0.19811,0.35455
8.3332,0.33962,0.32727
8.3999,0.36792,0.32727
8.4666,0.36792,0.32727
8.5332,0.33962,0.32727
8.5999,0.28302,0.35455
8.6666,0.33962,0.32727
8.7332,0.33962,0.32727
8.7999,0.33962,0.32727
8.8666,0.33962,0.31364
8.9332,0.33962,0.3
8.9999,0.31132,0.3
9.0666,0.31132,0.3
9.1332,0.25472,0.35455
9.1999,0.19811,0.38182
9.2666,0.16981,0.38182
9.3332,0.18396,0.38182
9.3999,0.19811,0.38182
9.4666,0.19811,0.38182
9.5332,0.16981,0.38182
9.5999,0.16981,0.38182
9.6666,0.16981,0.38182
9.7332,0.19811,0.38182
9.7999,0.19811,0.38182
9.8666,0.19811,0.38182
9.9332,0.19811,0.38182
9.9999,0.19811,0.38182
10.067,0.16981,0.38182
10.133,0.16981,0.38182
10.2,0.16981,0.38182
10.267,0.19811,0.38182
10.333,0.16981,0.38182
10.4,0.19811,0.38182
10.467,0.19811,0.38182
10.533,0.14151,0.38182
10.6,0.16981,0.38182
10.667,0.16981,0.38182
10.733,0.16981,0.38182
10.8,0.16981,0.38182
10.867,0.16981,0.38182
10.933,0.18396,0.38182
11,0.19811,0.38182
11.067,0.16981,0.38182
11.133,0.19811,0.38182
11.2,0.16981,0.40909
11.267,0.19811,0.40909
11.333,0.22642,0.40909
11.4,0.22642,0.43636
11.467,0.22642,0.46364
11.533,0.22642,0.46364
11.6,0.22642,0.49091
11.667,0.25472,0.49091
11.733,0.25472,0.51818
11.8,0.28302,0.51818
11.867,0.31132,0.54545
11.933,0.33962,0.54545
12,0.36792,0.57273
12.067,0.42453,0.6
12.133,0.45283,0.62727
12.2,0.45283,0.62727
12.267,0.45283,0.6
12.333,0.42453,0.6
12.4,0.42453,0.6
12.467,0.42453,0.57273
12.533,0.48113,0.6
12.6,0.48113,0.57273
12.667,0.48113,0.57273
12.733,0.56604,0.6
12.8,0.67925,0.6
12.867,0.70755,0.6
12.933,0.73585,0.6
13,0.73585,0.62727
13.067,0.73585,0.6
13.133,0.76415,0.6
13.2,0.84906,0.62727
13.267,0.76415,0.62727
13.333,0.76415,0.6
13.4,0.76415,0.57273
13.467,0.73585,0.6
13.533,0.82075,0.62727
13.6,0.82075,0.6
13.667,0.84906,0.6
13.733,0.82075,0.6
13.8,0.87736,0.6
13.867,0.96226,0.6
13.933,0.99057,0.6
14,1.0755,0.6
14.067,1.0472,0.6
14.133,1.0755,0.6
14.2,1.0755,0.57273
14.267,1.1604,0.57273
14.333,1.1604,0.57273
14.4,1.2736,0.54545
14.467,1.3019,0.54545
14.533,1.3019,0.54545
14.6,1.3019,0.51818
14.667,1.4151,0.51818
14.733,1.3868,0.50455
14.8,1.4151,0.49091
14.867,1.4151,0.49091
14.933,1.4151,0.49091
15,1.4151,0.49091
15.067,1.4151,0.49091
15.133,1.4151,0.49091
15.2,1.4151,0.49091
15.267,1.4151,0.49091
15.333,1.4151,0.49091
15.4,1.4151,0.49091
15.467,1.4151,0.49091
15.533,1.4151,0.49091
15.6,1.4151,0.49091
15.667,1.4151,0.49091
15.733,1.4151,0.49091
15.8,1.4151,0.49091
15.867,1.4151,0.49091
15.933,1.4151,0.49091
16,1.4151,0.49091
16.067,1.4151,0.49091
16.133,1.4151,0.49091
16.2,1.4151,0.49091
16.267,1.4292,0.51818
16.333,1.4434,0.49091
16.4,1.4434,0.46364
16.467,1.4434,0.46364
16.533,1.4717,0.46364
16.6,1.5,0.43636
16.666,1.4717,0.43636
16.733,1.4434,0.43636
16.8,1.4434,0.40909
16.866,1.4434,0.40909
16.933,1.4151,0.40909
17,1.4151,0.38182
17.066,1.3868,0.38182
17.133,1.3585,0.38182
17.2,1.3302,0.38182
17.266,1.3019,0.38182
17.333,1.3019,0.35455
17.4,1.2736,0.35455
17.466,1.2453,0.32727
17.533,1.2453,0.35455
17.6,1.2453,0.35455
17.666,1.2453,0.35455
17.733,1.217,0.32727
17.8,1.1887,0.35455
17.866,1.1604,0.35455
17.933,1.1745,0.35455
18,1.1604,0.35455
18.066,1.1604,0.35455
18.133,1.1887,0.35455
18.2,1.1887,0.38182
18.266,1.1604,0.35455
18.333,1.1604,0.35455
18.4,1.1321,0.35455
18.466,1.1321,0.35455
18.533,1.1321,0.35455
18.6,1.1321,0.35455
18.666,1.1038,0.35455
18.733,1.1038,0.35455
18.8,1.1038,0.35455
18.866,1.0755,0.38182
18.933,1.0755,0.38182
19,1.1038,0.35455
19.066,1.1038,0.32727
19.133,1.0755,0.32727
19.2,1.0472,0.3
19.266,0.99057,0.27273
19.333,0.99057,0.27273
19.4,0.96226,0.27273
19.466,0.96226,0.27273
19.533,0.96226,0.27273
19.6,1.0189,0.3
19.666,1.0472,0.3
19.733,1.0189,0.32727
19.8,0.99057,0.32727
19.866,1.0472,0.3
19.933,1.0189,0.32727
20,1.0189,0.3
20.066,0.93396,0.27273
20.133,0.90566,0.24545
20.2,0.93396,0.27273
20.266,0.82075,0.27273
20.333,0.82075,0.27273
20.4,0.82075,0.27273
20.466,0.82075,0.3
20.533,0.76415,0.3
20.6,0.67925,0.27273
20.666,0.70755,0.3
20.733,0.67925,0.3
20.8,0.65094,0.3
20.866,0.65094,0.27273
20.933,0.56604,0.3
21,0.59434,0.27273
21.066,0.59434,0.27273
21.133,0.48113,0.3
21.2,0.50943,0.3
21.266,0.48113,0.32727
21.333,0.50943,0.32727
21.4,0.50943,0.3
21.466,0.48113,0.32727
21.533,0.50943,0.32727
21.6,0.49528,0.32727
21.666,0.45283,0.3
21.733,0.53774,0.27273
21.8,0.50943,0.27273
21.866,0.48113,0.27273
21.933,0.42453,0.3
22,0.33962,0.32727
22.066,0.33962,0.32727
22.133,0.33962,0.3
22.2,0.19811,0.35455
22.266,0.19811,0.38182
22.333,0.19811,0.38182
22.4,0.28302,0.32727
22.466,0.12736,0.38182
22.533,0.19811,0.38182
22.6,0.22642,0.38182
22.666,0.14151,0.40909
22.733,0.14151,0.38182
22.8,0.19811,0.38182
22.866,0.19811,0.38182
22.933,0.19811,0.38182
23,0.19811,0.38182
23.066,0.22642,0.35455
23.133,0.16981,0.38182
23.2,0.19811,0.38182
23.266,0.19811,0.38182
23.333,0.22642,0.38182
23.4,0.22642,0.38182
23.466,0.19811,0.38182
23.533,0.22642,0.36818
23.6,0.19811,0.38182
23.666,0.16981,0.40909
23.733,0.22642,0.35455
23.8,0.19811,0.38182
23.866,0.16981,0.40909
23.933,0.16981,0.38182
24,0.18396,0.39545
24.066,0.16981,0.40909
24.133,0.16981,0.40909
24.2,0.16981,0.38182
24.266,0.16981,0.38182
24.333,0.16981,0.38182
24.4,0.16981,0.38182
24.466,0.22642,0.35455
24.533,0.19811,0.36818
24.6,0.22642,0.35455
24.666,0.16981,0.38182
24.733,0.22642,0.32727
24.8,0.16981,0.38182
24.866,0.16981,0.39545
24.933,0.16981,0.40909
25,0.19811,0.38182
25.066,0.16981,0.40909
25.133,0.22642,0.35455
25.2,0.19811,0.38182
25.266,0.19811,0.38182
25.333,0.16981,0.38182
25.4,0.22642,0.35455
25.466,0.16981,0.38182
25.533,0.16981,0.38182
25.6,0.16981,0.40909
25.666,0.16981,0.40909
25.733,0.19811,0.40909
25.8,0.19811,0.43636
25.866,0.19811,0.43636
25.933,0.19811,0.43636
26,0.16981,0.49091
26.066,0.16981,0.49091
26.133,0.19811,0.46364
26.2,0.25472,0.51818
26.266,0.28302,0.51818
26.333,0.28302,0.51818
26.4,0.28302,0.51818
26.466,0.31132,0.57273
26.533,0.33962,0.6
26.6,0.36792,0.57273
26.666,0.36792,0.57273
26.733,0.42453,0.57273
26.8,0.42453,0.57273
26.866,0.45283,0.57273
26.933,0.48113,0.57273
27,0.45283,0.54545
27.066,0.59434,0.57273
27.133,0.65094,0.57273
27.2,0.65094,0.54545
27.266,0.79245,0.57273
27.333,0.84906,0.58636
27.4,0.84906,0.57273
27.466,0.90566,0.6
27.533,0.96226,0.6
27.6,1.0189,0.62727
27.666,0.93396,0.57273
27.733,0.94811,0.57273
27.8,0.96226,0.57273
27.866,1.0472,0.57273
27.933,1.0472,0.57273
28,1.1604,0.6
28.066,1.1604,0.57273
28.133,1.1604,0.57273
28.2,1.1604,0.57273
28.266,1.1604,0.57273
28.333,1.1604,0.57273
28.4,1.217,0.57273
28.466,1.2453,0.55909
28.533,1.2736,0.55909
28.6,1.3019,0.54545
28.666,1.2736,0.51818
28.733,1.3302,0.51818
28.8,1.3019,0.51818
28.866,1.3019,0.51818
28.933,1.3019,0.49091
29,1.3019,0.49091
29.066,1.4151,0.46364
29.133,1.4717,0.46364
29.2,1.5,0.46364
29.266,1.4717,0.46364
29.333,1.4717,0.46364
29.4,1.4151,0.43636
29.466,1.4434,0.43636
29.533,1.4717,0.40909
29.6,1.4151,0.40909
29.666,1.3868,0.40909
29.733,1.3868,0.38182
29.8,1.3585,0.35455
29.866,1.3585,0.38182
29.933,1.3019,0.38182
30,1.3019,0.38182
30.066,1.2736,0.35455
30.133,1.2736,0.35455
30.2,1.2736,0.35455
30.266,1.2736,0.38182
30.333,1.2736,0.38182
30.4,1.2736,0.35455
30.466,1.3019,0.38182
30.533,1.2736,0.35455
30.6,1.2736,0.35455
30.666,1.2736,0.35455
30.733,1.2453,0.38182
30.8,1.2453,0.35455
30.866,1.2453,0.32727
30.933,1.217,0.32727
31,1.1887,0.32727
31.066,1.1604,0.32727
31.133,1.1321,0.3
31.2,1.0755,0.3
31.266,1.0755,0.3
31.333,1.0755,0.32727
31.4,1.0755,0.32727
31.466,1.0472,0.3
31.533,1.0472,0.3
31.6,1.0189,0.3
31.666,0.96226,0.3
31.733,0.91981,0.3
31.8,0.87736,0.32727
31.866,0.87736,0.32727
31.933,0.87736,0.3
32,0.87736,0.3
32.066,0.84906,0.27273
32.133,0.82075,0.27273
32.2,0.79245,0.27273
32.266,0.73585,0.3
32.333,0.82075,0.24545
32.4,0.67925,0.27273
32.466,0.59434,0.3
32.533,0.62264,0.3
32.6,0.56604,0.32727
32.666,0.56604,0.32727
32.733,0.56604,0.32727
32.8,0.59434,0.3
32.866,0.59434,0.3
32.933,0.62264,0.27273
33,0.50943,0.32727
33.066,0.56604,0.27273
33.133,0.42453,0.32727
33.2,0.42453,0.32727
33.266,0.50943,0.3
33.333,0.42453,0.32727
33.4,0.42453,0.32727
33.466,0.48113,0.3
33.533,0.36792,0.32727
33.6,0.33962,0.35455
33.666,0.39623,0.32727
33.733,0.33962,0.35455
33.8,0.36792,0.32727
33.866,0.36792,0.32727
33.933,0.31132,0.32727
34,0.11321,0.35455
34.066,0.28302,0.35455
34.133,0.28302,0.35455
34.2,0.28302,0.35455
34.266,0.28302,0.32727
34.333,0.28302,0.32727
34.4,0.31132,0.32727
34.466,0.25472,0.35455
34.533,0.28302,0.32727
34.6,0.25472,0.35455
34.666,0.28302,0.35455
34.733,0.25472,0.35455
34.8,0.31132,0.3
34.866,0.28302,0.35455
34.933,0.28302,0.35455
35,0.28302,0.35455
35.066,0.31132,0.32727
35.133,0.25472,0.35455
35.2,0.28302,0.35455
35.266,0.28302,0.35455
35.333,0.22642,0.35455
35.4,0.31132,0.3
35.466,0.31132,0.3
35.533,0.28302,0.32727
35.6,0.28302,0.35455
35.666,0.28302,0.35455
35.733,0.28302,0.35455
35.8,0.28302,0.35455
35.866,0.29717,0.32727
35.933,0.29717,0.32727
36,0.31132,0.3
36.066,0.28302,0.35455
36.133,0.28302,0.35455
36.2,0.28302,0.35455
36.266,0.28302,0.35455
36.333,0.28302,0.35455
36.4,0.31132,0.3
36.466,0.28302,0.35455
36.533,0.28302,0.32727
36.6,0.19811,0.38182
36.666,0.19811,0.38182
36.733,0.22642,0.38182
36.8,0.22642,0.38182
36.866,0.22642,0.38182
36.933,0.25472,0.3
37,0.14151,0.38182
37.066,0.19811,0.38182
37.133,0.16981,0.38182
37.2,0.19811,0.38182
37.266,0.19811,0.38182
37.333,0.19811,0.38182
37.4,0.11321,0.40909
37.466,0.19811,0.38182
37.533,0.14151,0.40909
37.6,0.14151,0.40909
37.666,0.11321,0.43636
37.733,0.11321,0.43636
37.8,0.11321,0.43636
37.866,0.14151,0.46364
37.933,0.14151,0.46364
38,0.14151,0.46364
38.066,0.14151,0.49091
38.133,0.16981,0.49091
38.2,0.16981,0.49091
38.266,0.16981,0.49091
38.333,0.19811,0.49091
38.4,0.19811,0.51818
38.466,0.22642,0.49091
38.533,0.22642,0.51818
38.6,0.22642,0.51818
38.666,0.22642,0.53182
38.733,0.28302,0.57273
38.8,0.28302,0.57273
38.866,0.28302,0.57273
38.933,0.28302,0.57273
39,0.28302,0.57273
39.066,0.28302,0.57273
39.133,0.28302,0.57273
39.2,0.28302,0.57273
39.266,0.28302,0.54545
39.333,0.31132,0.51818
39.4,0.33962,0.54545
39.466,0.33962,0.51818
39.533,0.45283,0.57273
39.6,0.48113,0.57273
39.666,0.48113,0.57273
39.733,0.45283,0.54545
39.8,0.48113,0.54545
39.866,0.53774,0.6
39.933,0.50943,0.57273
40,0.50943,0.57273
40.066,0.53774,0.57273
40.133,0.50943,0.54545
40.2,0.56604,0.57273
40.266,0.55189,0.57273
40.333,0.56604,0.57273
40.4,0.53774,0.57273
40.466,0.53774,0.6
40.533,0.53774,0.57273
40.6,0.55189,0.57273
40.666,0.53774,0.57273
40.733,0.48113,0.51818
40.8,0.56604,0.57273
40.866,0.48113,0.51818
40.933,0.53774,0.57273
41,0.48113,0.51818
41.066,0.48113,0.51818
41.133,0.53774,0.57273
41.2,0.53774,0.57273
41.266,0.53774,0.57273
41.333,0.50943,0.54545
41.4,0.56604,0.57273
41.466,0.53774,0.57273
41.533,0.53774,0.57273
41.6,0.53774,0.57273
41.666,0.56604,0.6
41.733,0.53774,0.57273
41.8,0.50943,0.55909
41.866,0.53774,0.57273
41.933,0.48113,0.51818
42,0.53774,0.57273
42.066,0.50943,0.57273
42.133,0.48113,0.51818
42.2,0.56604,0.6
42.266,0.50943,0.54545
42.333,0.56604,0.6
42.4,0.53774,0.57273
42.466,0.53774,0.57273
42.533,0.50943,0.57273
42.6,0.50943,0.57273
42.666,0.48113,0.51818
42.733,0.53774,0.57273
42.8,0.53774,0.57273
42.866,0.53774,0.57273
42.933,0.53774,0.57273
43,0.53774,0.57273
43.066,0.53774,0.57273
43.133,0.53774,0.57273
43.2,0.48113,0.51818
43.266,0.53774,0.57273
43.333,0.48113,0.51818
43.4,0.53774,0.57273
43.466,0.53774,0.57273
43.533,0.53774,0.57273
43.6,0.48113,0.51818
43.666,0.56604,0.6
43.733,0.53774,0.57273
43.8,0.53774,0.57273
43.866,0.53774,0.57273
43.933,0.53774,0.57273
44,0.53774,0.57273
44.066,0.50943,0.55909
44.133,0.53774,0.57273
44.2,0.53774,0.57273
44.266,0.53774,0.57273
44.333,0.53774,0.57273
44.4,0.53774,0.57273
44.466,0.53774,0.57273
44.533,0.48113,0.51818
44.6,0.48113,0.51818
44.666,0.48113,0.51818
44.733,0.53774,0.58636
44.8,0.50943,0.54545
44.866,0.48113,0.51818
44.933,0.48113,0.51818
45,0.48113,0.51818
45.066,0.53774,0.57273
45.133,0.53774,0.57273
45.2,0.53774,0.57273
45.266,0.48113,0.51818
45.333,0.53774,0.57273
45.4,0.50943,0.54545
45.466,0.48113,0.51818
45.533,0.48113,0.51818
45.6,0.53774,0.57273
45.666,0.48113,0.51818
45.733,0.53774,0.57273
45.8,0.53774,0.57273
45.866,0.53774,0.57273
45.933,0.53774,0.57273
46,0.53774,0.57273
46.066,0.53774,0.6
46.133,0.53774,0.62727
46.2,0.56604,0.62727
46.266,0.59434,0.65455
46.333,0.59434,0.65455
46.4,0.62264,0.62727
46.466,0.65094,0.62727
46.533,0.65094,0.6
46.6,0.62264,0.57273
46.666,0.67925,0.57273
46.733,0.82075,0.62727
46.8,0.82075,0.6
46.866,0.99057,0.65455
